epoch,train_loss,train_accuracy,val_loss,val_accuracy
65,0.516900897026062,0.7885470986366272,0.9663193821907043,0.6259187459945679
66,0.5051929354667664,0.7958018779754639,1.003902792930603,0.6174080967903137
67,0.49269118905067444,0.7959953546524048,1.007301688194275,0.6328819990158081
68,0.4947821795940399,0.7964789867401123,1.049014687538147,0.6212766170501709
69,0.4833044409751892,0.8046043515205383,1.0155360698699951,0.6309477686882019
70,0.4777982831001282,0.803153395652771,1.0512912273406982,0.6205028891563416
71,0.47553643584251404,0.8060553073883057,1.0445594787597656,0.6297872066497803
72,0.47372204065322876,0.8060553073883057,1.0672175884246826,0.6232108473777771
73,0.4556526839733124,0.8168891668319702,1.083358645439148,0.6235976815223694
74,0.458232581615448,0.8135035634040833,1.0948686599731445,0.6123791337013245
75,0.4670959413051605,0.8133101463317871,1.0730711221694946,0.6429400444030762
76,0.44481799006462097,0.8222092986106873,1.161620020866394,0.6239845156669617
77,0.43685784935951233,0.8249177932739258,1.0771559476852417,0.6390715837478638
78,0.42530304193496704,0.8304314017295837,1.1052320003509521,0.6402320861816406
79,0.4287397861480713,0.8298510313034058,1.1320505142211914,0.6123791337013245
80,0.4290086030960083,0.8318823575973511,1.0600345134735107,0.6379110217094421
81,0.4158973693847656,0.8329464197158813,1.1162256002426147,0.6305609345436096
82,0.4179966151714325,0.8351712226867676,1.1476742029190063,0.6266924738883972
83,0.40649670362472534,0.8354613780975342,1.1558090448379517,0.6340425610542297
84,0.408038854598999,0.8354613780975342,1.1306127309799194,0.6235976815223694
85,0.40060141682624817,0.8431031107902527,1.1589618921279907,0.6421663165092468
86,0.38726213574409485,0.8452311754226685,1.1699625253677368,0.6336557269096375
87,0.3991657793521881,0.8393306136131287,1.1396592855453491,0.6367504596710205
88,0.3901883065700531,0.8444573283195496,1.2098839282989502,0.6413926482200623
89,0.3886107802391052,0.8486167788505554,1.17497718334198,0.6382978558540344
90,0.377067506313324,0.8490036725997925,1.1294596195220947,0.6475822329521179
91,0.37933260202407837,0.848326563835144,1.2013355493545532,0.6375241875648499
92,0.37564581632614136,0.8505513668060303,1.1777195930480957,0.6224371194839478
93,0.3707191050052643,0.8545173406600952,1.1975795030593872,0.6502901315689087
94,0.34227606654167175,0.8655446171760559,1.2551747560501099,0.6251450777053833
95,0.368347704410553,0.853840172290802,1.2614165544509888,0.6336557269096375
96,0.3531515598297119,0.861578643321991,1.2382761240005493,0.6355899572372437
97,0.3511403501033783,0.8606113195419312,1.1903371810913086,0.629400372505188
98,0.36133286356925964,0.8595473170280457,1.1773009300231934,0.6417794823646545
99,0.3415745198726654,0.8655446171760559,1.2030227184295654,0.651063859462738
100,0.34148284792900085,0.8663184642791748,1.1834772825241089,0.646034836769104
